origin_id,origin_name,destination_id,destination_name,fecha,total_trips,source_file,total_trips_modif,od_valido,intrazonal,acceso_valido,sentido
51,06B,75,57,2025-09-06,14,od_viaductos_1018.csv,14,True,0,True,
52,07,75,57,2025-09-06,93,od_viaductos_1018.csv,93,True,0,True,
53,21B,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
54,70B,75,57,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
55,02F,75,57,2025-09-06,14,od_viaductos_1018.csv,14,True,0,True,
59,49F,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
63,22,75,57,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
65,24A,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
66,20,75,57,2025-09-06,14,od_viaductos_1018.csv,14,True,0,True,
67,18,75,57,2025-09-06,60,od_viaductos_1018.csv,60,True,0,True,
71,39F,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
73,13,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
74,38,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
75,57,75,57,2025-09-06,17,od_viaductos_1018.csv,17,True,1,True,
76,60,75,57,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
80,45,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
81,42,75,57,2025-09-06,47,od_viaductos_1018.csv,47,True,0,True,
82,43,75,57,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
83,34,75,57,2025-09-06,25,od_viaductos_1018.csv,25,True,0,True,
84,41,75,57,2025-09-06,32,od_viaductos_1018.csv,32,True,0,True,
86,32,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
87,X29F,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
90,03,75,57,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
92,37F,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
94,06A,75,57,2025-09-06,66,od_viaductos_1018.csv,66,True,0,True,
95,70A,75,57,2025-09-06,18,od_viaductos_1018.csv,18,True,0,True,
96,69B,75,57,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
97,05,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
98,68B,75,57,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
103,29F,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
107,134,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
33,21A,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
4,108,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
51,06B,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
52,07,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
53,21B,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
55,02F,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
56,69A,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
67,18,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
76,60,76,60,2025-09-06,42,od_viaductos_1018.csv,42,True,1,True,
78,52,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
80,45,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
81,42,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
90,03,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
94,06A,76,60,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
96,69B,76,60,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
99,65A,76,60,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
104,61,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
108,126,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
127,110,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
131,124,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
134,127,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
136,143,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
137,137,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
139,111,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
141,139,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
143,138,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
15,24B,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
151,129,77,46F,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
3,30,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
33,21A,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
39,122,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
49,08,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
51,06B,77,46F,2025-09-06,27,od_viaductos_1018.csv,27,True,0,True,
52,07,77,46F,2025-09-06,41,od_viaductos_1018.csv,41,True,0,True,
53,21B,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
54,70B,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
55,02F,77,46F,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
56,69A,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
60,59,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
66,20,77,46F,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
67,18,77,46F,2025-09-06,69,od_viaductos_1018.csv,69,True,0,True,
71,39F,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
73,13,77,46F,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
76,60,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
77,46F,77,46F,2025-09-06,16,od_viaductos_1018.csv,16,True,1,True,
78,52,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
81,42,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
87,X29F,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,77,46F,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
90,03,77,46F,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
92,37F,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
93,Aeropuerto,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
94,06A,77,46F,2025-09-06,27,od_viaductos_1018.csv,27,True,0,True,
95,70A,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
96,69B,77,46F,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
102,63B,78,52,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
103,29F,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
107,134,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
109,136,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
115,145,78,52,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
131,124,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
132,125,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
136,143,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
137,137,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
139,111,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
141,139,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
147,54,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
151,129,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
33,21A,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
4,108,78,52,2025-09-06,31,od_viaductos_1018.csv,31,True,0,True,
40,149,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
45,113,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
49,08,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
51,06B,78,52,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
52,07,78,52,2025-09-06,19,od_viaductos_1018.csv,19,True,0,True,
53,21B,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
54,70B,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
55,02F,78,52,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
56,69A,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
65,24A,78,52,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
67,18,78,52,2025-09-06,30,od_viaductos_1018.csv,30,True,0,True,
73,13,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
74,38,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
76,60,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
78,52,78,52,2025-09-06,84,od_viaductos_1018.csv,84,True,1,True,
80,45,78,52,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
82,43,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
83,34,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
84,41,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
86,32,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
87,X29F,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,78,52,2025-09-06,16,od_viaductos_1018.csv,16,True,0,True,
92,37F,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
93,Aeropuerto,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
94,06A,78,52,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
95,70A,78,52,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
96,69B,78,52,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
97,05,78,52,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
99,65A,78,52,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
100,68A,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
102,63B,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
104,61,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
106,130,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
109,136,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
113,142,79,44,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
115,145,79,44,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
116,146,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
131,124,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
134,127,79,44,2025-09-06,16,od_viaductos_1018.csv,16,True,0,True,
135,132,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
136,143,79,44,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
137,137,79,44,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
139,111,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
143,138,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
15,24B,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
151,129,79,44,2025-09-06,35,od_viaductos_1018.csv,35,True,0,True,
33,21A,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
45,113,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
49,08,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
50,09,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
51,06B,79,44,2025-09-06,28,od_viaductos_1018.csv,28,True,0,True,
52,07,79,44,2025-09-06,83,od_viaductos_1018.csv,83,True,0,True,
53,21B,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
54,70B,79,44,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
55,02F,79,44,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
56,69A,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
59,49F,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
60,59,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
62,23,79,44,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
65,24A,79,44,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
66,20,79,44,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
67,18,79,44,2025-09-06,108,od_viaductos_1018.csv,108,True,0,True,
68,16,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
70,12F,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
71,39F,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
73,13,79,44,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
76,60,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
78,52,79,44,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
79,44,79,44,2025-09-06,41,od_viaductos_1018.csv,41,True,1,True,
80,45,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
81,42,79,44,2025-09-06,33,od_viaductos_1018.csv,33,True,0,True,
82,43,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
83,34,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
84,41,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
86,32,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
87,X29F,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
88,26,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,79,44,2025-09-06,47,od_viaductos_1018.csv,47,True,0,True,
90,03,79,44,2025-09-06,16,od_viaductos_1018.csv,16,True,0,True,
92,37F,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
93,Aeropuerto,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
94,06A,79,44,2025-09-06,62,od_viaductos_1018.csv,62,True,0,True,
95,70A,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
96,69B,79,44,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
97,05,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
98,68B,79,44,2025-09-06,23,od_viaductos_1018.csv,23,True,0,True,
99,65A,79,44,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
102,63B,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
137,137,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
143,138,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
147,54,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
15,24B,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
33,21A,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
44,150,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
51,06B,80,45,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
52,07,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
53,21B,80,45,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
54,70B,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
56,69A,80,45,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
59,49F,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
65,24A,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
66,20,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
67,18,80,45,2025-09-06,20,od_viaductos_1018.csv,20,True,0,True,
73,13,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
74,38,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
76,60,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
77,46F,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
78,52,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
80,45,80,45,2025-09-06,35,od_viaductos_1018.csv,35,True,1,True,
81,42,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
82,43,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
83,34,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
84,41,80,45,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
89,35,80,45,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
90,03,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
92,37F,80,45,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
94,06A,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
96,69B,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
97,05,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
99,65A,80,45,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
1,25,81,42,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
100,68A,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
102,63B,81,42,2025-09-06,22,od_viaductos_1018.csv,22,True,0,True,
104,61,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
105,135,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
107,134,81,42,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
108,126,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
109,136,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
115,145,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
119,115,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
121,133,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
132,125,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
134,127,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
135,132,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
136,143,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
137,137,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
143,138,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
144,128,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
147,54,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
149,112,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
15,24B,81,42,2025-09-06,26,od_viaductos_1018.csv,26,True,0,True,
151,129,81,42,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
3,30,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
33,21A,81,42,2025-09-06,45,od_viaductos_1018.csv,45,True,0,True,
4,108,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
40,149,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
49,08,81,42,2025-09-06,59,od_viaductos_1018.csv,59,True,0,True,
50,09,81,42,2025-09-06,16,od_viaductos_1018.csv,16,True,0,True,
51,06B,81,42,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
52,07,81,42,2025-09-06,131,od_viaductos_1018.csv,131,True,0,True,
53,21B,81,42,2025-09-06,73,od_viaductos_1018.csv,73,True,0,True,
54,70B,81,42,2025-09-06,18,od_viaductos_1018.csv,18,True,0,True,
55,02F,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
56,69A,81,42,2025-09-06,28,od_viaductos_1018.csv,28,True,0,True,
61,X4F,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
62,23,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
64,40,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
65,24A,81,42,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
66,20,81,42,2025-09-06,42,od_viaductos_1018.csv,42,True,0,True,
67,18,81,42,2025-09-06,230,od_viaductos_1018.csv,230,True,0,True,
68,16,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
69,17,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
71,39F,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
73,13,81,42,2025-09-06,36,od_viaductos_1018.csv,36,True,0,True,
74,38,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
75,57,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
76,60,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
78,52,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
79,44,81,42,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
81,42,81,42,2025-09-06,576,od_viaductos_1018.csv,576,True,1,True,
82,43,81,42,2025-09-06,14,od_viaductos_1018.csv,14,True,0,True,
83,34,81,42,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
84,41,81,42,2025-09-06,92,od_viaductos_1018.csv,92,True,0,True,
85,30F,81,42,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
86,32,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
87,X29F,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
89,35,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
90,03,81,42,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
92,37F,81,42,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
93,Aeropuerto,81,42,2025-09-06,22,od_viaductos_1018.csv,22,True,0,True,
94,06A,81,42,2025-09-06,72,od_viaductos_1018.csv,72,True,0,True,
95,70A,81,42,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
96,69B,81,42,2025-09-06,26,od_viaductos_1018.csv,26,True,0,True,
98,68B,81,42,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
99,65A,81,42,2025-09-06,12,od_viaductos_1018.csv,12,True,0,True,
1,25,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
100,68A,82,43,2025-09-06,27,od_viaductos_1018.csv,27,True,0,True,
102,63B,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
103,29F,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
104,61,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
105,135,82,43,2025-09-06,79,od_viaductos_1018.csv,79,True,0,True,
106,130,82,43,2025-09-06,72,od_viaductos_1018.csv,72,True,0,True,
107,134,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
108,126,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
109,136,82,43,2025-09-06,17,od_viaductos_1018.csv,17,True,0,True,
112,144,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
113,142,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
115,145,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
116,146,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
120,118,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
121,133,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
123,147,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
126,114,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
127,110,82,43,2025-09-06,20,od_viaductos_1018.csv,20,True,0,True,
131,124,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
132,125,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
134,127,82,43,2025-09-06,47,od_viaductos_1018.csv,47,True,0,True,
135,132,82,43,2025-09-06,27,od_viaductos_1018.csv,27,True,0,True,
136,143,82,43,2025-09-06,71,od_viaductos_1018.csv,71,True,0,True,
137,137,82,43,2025-09-06,116,od_viaductos_1018.csv,116,True,0,True,
138,140,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
139,111,82,43,2025-09-06,10,od_viaductos_1018.csv,10,True,0,True,
141,139,82,43,2025-09-06,27,od_viaductos_1018.csv,27,True,0,True,
143,138,82,43,2025-09-06,87,od_viaductos_1018.csv,87,True,0,True,
144,128,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
145,141,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
147,54,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
148,51F,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
149,112,82,43,2025-09-06,34,od_viaductos_1018.csv,34,True,0,True,
15,24B,82,43,2025-09-06,186,od_viaductos_1018.csv,186,True,0,True,
151,129,82,43,2025-09-06,215,od_viaductos_1018.csv,215,True,0,True,
2,100,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
3,30,82,43,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
33,21A,82,43,2025-09-06,53,od_viaductos_1018.csv,53,True,0,True,
39,122,82,43,2025-09-06,30,od_viaductos_1018.csv,30,True,0,True,
4,108,82,43,2025-09-06,21,od_viaductos_1018.csv,21,True,0,True,
40,149,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
41,106,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
44,150,82,43,2025-09-06,20,od_viaductos_1018.csv,20,True,0,True,
45,113,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
47,10,82,43,2025-09-06,13,od_viaductos_1018.csv,13,True,0,True,
48,11F,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
49,08,82,43,2025-09-06,351,od_viaductos_1018.csv,351,True,0,True,
50,09,82,43,2025-09-06,30,od_viaductos_1018.csv,30,True,0,True,
51,06B,82,43,2025-09-06,294,od_viaductos_1018.csv,294,True,0,True,
52,07,82,43,2025-09-06,1140,od_viaductos_1018.csv,1140,True,0,True,
53,21B,82,43,2025-09-06,128,od_viaductos_1018.csv,128,True,0,True,
54,70B,82,43,2025-09-06,85,od_viaductos_1018.csv,85,True,0,True,
55,02F,82,43,2025-09-06,67,od_viaductos_1018.csv,67,True,0,True,
56,69A,82,43,2025-09-06,24,od_viaductos_1018.csv,24,True,0,True,
59,49F,82,43,2025-09-06,15,od_viaductos_1018.csv,15,True,0,True,
60,59,82,43,2025-09-06,11,od_viaductos_1018.csv,11,True,0,True,
61,X4F,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
62,23,82,43,2025-09-06,1,od_viaductos_1018.csv,1,True,0,True,
63,22,82,43,2025-09-06,19,od_viaductos_1018.csv,19,True,0,True,
64,40,82,43,2025-09-06,22,od_viaductos_1018.csv,22,True,0,True,
65,24A,82,43,2025-09-06,47,od_viaductos_1018.csv,47,True,0,True,
66,20,82,43,2025-09-06,94,od_viaductos_1018.csv,94,True,0,True,
67,18,82,43,2025-09-06,1170,od_viaductos_1018.csv,1170,True,0,True,
